department,quarter,class_name,professor_name,section,professor_rating,professor_difficulty,professor_num_ratings,professor_id,tags
Electrical and Computer Engineering,Spring25,ECE80B,Shiva Abbaszadeh,Section 01,1.9,4.0,39,2647527.0,"['Caring', 'Graded by few things', 'Group projects', 'Clear grading criteria', 'Inspirational']"
Electrical and Computer Engineering,Winter25,ECE80H,Les Guliasi,Section 01,1.4,4.8,4,2683677.0,"['Get ready to read', 'Lots of homework', 'Tough grader', 'Participation matters', 'Group projects']"
Electrical and Computer Engineering,Winter25,ECE80T,Ken Pedrotti,Section 01,3.8,2.6,74,529744.0,"['Tough grader', 'Lots of homework', 'Lecture heavy', 'Get ready to read', 'Beware of pop quizzes']"
Electrical and Computer Engineering,Fall24,ECE101,Nathan M Ellis,Section 01,2.5,3.3,103,1878961.0,"['Participation matters', 'Clear grading criteria', 'Would take again', 'Lots of homework', 'Beware of pop quizzes']"
Electrical and Computer Engineering,Winter25,ECE101,Keith Allen Corzine,Section 01,3.5,2.6,33,492905.0,"['Tough grader', 'Test heavy', 'Graded by few things', 'Get ready to read', 'Clear grading criteria']"
Electrical and Computer Engineering,Fall24,ECE101L,Nathan M Ellis,Section 01,2.5,3.3,103,1878961.0,"['Participation matters', 'Clear grading criteria', 'Would take again', 'Lots of homework', 'Beware of pop quizzes']"
Electrical and Computer Engineering,Winter25,ECE101L,Keith Allen Corzine,Section 01,3.5,2.6,33,492905.0,"['Tough grader', 'Test heavy', 'Graded by few things', 'Get ready to read', 'Clear grading criteria']"
Electrical and Computer Engineering,Fall24,ECE102,Holger Schmidt,Section 01,0.0,0.0,0,400534.0,"['Get ready to read', 'Amazing lectures ', 'Gives good feedback', 'Inspirational', 'Lots of homework']"
Electrical and Computer Engineering,Fall24,ECE102L,Holger Schmidt,Section 01,0.0,0.0,0,400534.0,"['Get ready to read', 'Amazing lectures ', 'Gives good feedback', 'Inspirational', 'Lots of homework']"
Electrical and Computer Engineering,Fall24,ECE103,Yu Zhang,Section 01,2.5,4.1,38,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Electrical and Computer Engineering,Spring25,ECE103,Hamid R Sadjadpour,Section 01,2.7,4.0,13,1245585.0,"['Test heavy', 'Graded by few things', 'Tough grader', 'Lots of homework', 'Hilarious']"
Electrical and Computer Engineering,Fall24,ECE103L,Yu Zhang,Section 01,2.5,4.1,38,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Electrical and Computer Engineering,Spring25,ECE103L,Hamid R Sadjadpour,Section 01,2.7,4.0,13,1245585.0,"['Test heavy', 'Graded by few things', 'Tough grader', 'Lots of homework', 'Hilarious']"
Electrical and Computer Engineering,Spring25,ECE104,Marco A Rolandi,Section 01,4.3,1.8,4,421379.0,"['Tough grader', 'Get ready to read', 'So many papers', 'Participation matters', 'Gives good feedback']"
Electrical and Computer Engineering,Fall24,ECE110,Jason Eshraghian,Section 01,2.8,2.8,18,1289153.0,"['Amazing lectures ', 'Tough grader', 'Respected', 'Gives good feedback', 'Lots of homework']"
Electrical and Computer Engineering,Spring25,ECE118,Tae Myung Huh,Section 01,2.8,4.0,41,2983916.0,"['Tough grader', 'Lots of homework', 'Graded by few things', 'Lecture heavy']"
Electrical and Computer Engineering,Fall24,ECE129A,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Winter25,ECE129B,Stephen C Petersen,Section 02,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Spring25,ECE129C,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Spring25,ECE129C,Meghdad Hajimorad,Section 02,2.4,3.3,10,2699059.0,"['Tough grader', 'Gives good feedback', 'Lots of homework', 'Caring', 'Lecture heavy']"
Electrical and Computer Engineering,Fall24,ECE130,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Fall24,ECE130L,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Spring25,ECE135,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Spring25,ECE135L,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Spring25,ECE136,Austin Chen,Section 01,2.5,3.9,47,2460011.0,"['Lots of homework', 'Test heavy', 'Get ready to read', 'Tough grader', 'Graded by few things']"
Electrical and Computer Engineering,Fall24,ECE141,Gabe Elkaim,Section 01,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Winter25,ECE151,Hao Ye,Section 01,2.5,3.6,161,1454146.0,[]
Electrical and Computer Engineering,Spring25,ECE152,Zouheir Rezki,Section 01,3.6,2.9,16,2642997.0,"['Get ready to read', 'Lots of homework', ""Skip class? You won't pass."", 'Clear grading criteria', 'Graded by few things']"
Electrical and Computer Engineering,Spring25,ECE153,Hao Ye,Section 01,2.5,3.6,161,1454146.0,[]
Electrical and Computer Engineering,Winter25,ECE157,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Winter25,ECE157L,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Winter25,ECE163,Gabe Elkaim,Section 01,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Winter25,ECE167,Colleen Josephson,Section 01,5.0,1.0,2,2807955.0,[]
Electrical and Computer Engineering,Fall24,ECE171,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Winter25,ECE171,Jason Eshraghian,Section 01,2.8,2.8,18,1289153.0,"['Amazing lectures ', 'Tough grader', 'Respected', 'Gives good feedback', 'Lots of homework']"
Electrical and Computer Engineering,Fall24,ECE171L,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Winter25,ECE171L,Jason Eshraghian,Section 01,2.8,2.8,18,1289153.0,"['Amazing lectures ', 'Tough grader', 'Respected', 'Gives good feedback', 'Lots of homework']"
Electrical and Computer Engineering,Spring25,ECE173,Jason Eshraghian,Section 01,2.8,2.8,18,1289153.0,"['Amazing lectures ', 'Tough grader', 'Respected', 'Gives good feedback', 'Lots of homework']"
Electrical and Computer Engineering,Fall24,ECE174,Stephen C Petersen,Section 01,4.3,1.6,16,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Fall24,ECE175,Leila Parsa,Section 01,4.1,2.5,26,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Electrical and Computer Engineering,Fall24,ECE175L,Leila Parsa,Section 01,4.1,2.5,26,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Electrical and Computer Engineering,Winter25,ECE176,Leila Parsa,Section 01,4.1,2.5,26,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Electrical and Computer Engineering,Winter25,ECE176L,Leila Parsa,Section 01,4.1,2.5,26,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Electrical and Computer Engineering,Spring25,ECE177,Keith Corzine,Section 01,3.5,2.6,33,3015578.0,[]
Electrical and Computer Engineering,Spring25,ECE177L,Keith Corzine,Section 01,3.5,2.6,33,3015578.0,[]
Electrical and Computer Engineering,Spring25,ECE180J,Yu Zhang,Section 01,2.5,4.1,38,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Electrical and Computer Engineering,Winter25,ECE185,Yihsu Chen,Section 01,2.5,3.9,47,2460011.0,"['Lots of homework', 'Test heavy', 'Get ready to read', 'Tough grader', 'Graded by few things']"
Electrical and Computer Engineering,Spring25,ECE204,Marco A Rolandi,Section 01,4.3,1.8,4,421379.0,"['Tough grader', 'Get ready to read', 'So many papers', 'Participation matters', 'Gives good feedback']"
Electrical and Computer Engineering,Fall24,ECE210,Jason Eshraghian,Section 01,2.8,2.8,18,1289153.0,"['Amazing lectures ', 'Tough grader', 'Respected', 'Gives good feedback', 'Lots of homework']"
Electrical and Computer Engineering,Spring25,ECE218,Tae Myung Huh,Section 01,2.8,4.0,41,2983916.0,"['Tough grader', 'Lots of homework', 'Graded by few things', 'Lecture heavy']"
Electrical and Computer Engineering,Fall24,ECE220,Shiva Abbaszadeh,Section 01,1.9,4.0,39,2647527.0,"['Caring', 'Graded by few things', 'Group projects', 'Clear grading criteria', 'Inspirational']"
Electrical and Computer Engineering,Winter25,ECE222,Austin Chen,Section 01,2.5,3.9,47,2460011.0,"['Lots of homework', 'Test heavy', 'Get ready to read', 'Tough grader', 'Graded by few things']"
Electrical and Computer Engineering,Fall24,ECE230,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Winter25,ECE232,Holger Schmidt,Section 01,0.0,0.0,0,400534.0,"['Get ready to read', 'Amazing lectures ', 'Gives good feedback', 'Inspirational', 'Lots of homework']"
Electrical and Computer Engineering,Fall24,ECE240,Steve McGuire,Section 01,4.1,3.2,69,1382214.0,"['Amazing lectures ', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
Electrical and Computer Engineering,Winter25,ECE242,Gabe Elkaim,Section 01,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Spring25,ECE245,Dejan Milutinovic,Section 01,2.7,4.1,76,1449625.0,"['Tough grader', 'Lots of homework', 'Respected', 'Inspirational', 'Participation matters']"
Electrical and Computer Engineering,Spring25,ECE246,Ricardo Sanfelice,Section 01,3.3,2.0,3,1173727.0,"['Amazing lectures ', 'Respected', 'Tough grader', 'Lots of homework', 'Test heavy']"
Electrical and Computer Engineering,Spring25,ECE250,Hao Ye,Section 01,2.5,3.6,161,1454146.0,[]
Electrical and Computer Engineering,Fall24,ECE251,Zouheir Rezki,Section 01,3.6,2.9,16,2642997.0,"['Get ready to read', 'Lots of homework', ""Skip class? You won't pass."", 'Clear grading criteria', 'Graded by few things']"
Electrical and Computer Engineering,Spring25,ECE252,Zouheir Rezki,Section 01,3.6,2.9,16,2642997.0,"['Get ready to read', 'Lots of homework', ""Skip class? You won't pass."", 'Clear grading criteria', 'Graded by few things']"
Electrical and Computer Engineering,Fall24,ECE253,Hamid R Sadjadpour,Section 01,2.7,4.0,13,1245585.0,"['Test heavy', 'Graded by few things', 'Tough grader', 'Lots of homework', 'Hilarious']"
Electrical and Computer Engineering,Spring25,ECE256,Zouheir Rezki,Section 01,3.6,2.9,16,2642997.0,"['Get ready to read', 'Lots of homework', ""Skip class? You won't pass."", 'Clear grading criteria', 'Graded by few things']"
Electrical and Computer Engineering,Winter25,ECE263,Gabe Elkaim,Section 01,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Spring25,ECE275,Yihsu Chen,Section 01,2.5,3.9,47,2460011.0,"['Lots of homework', 'Test heavy', 'Get ready to read', 'Tough grader', 'Graded by few things']"
Electrical and Computer Engineering,Winter25,ECE279,Yu Zhang,Section 01,2.5,4.1,38,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Electrical and Computer Engineering,Fall24,ECE280C,Dejan Milutinovic,Section 01,2.7,4.1,76,1449625.0,"['Tough grader', 'Lots of homework', 'Respected', 'Inspirational', 'Participation matters']"
Electrical and Computer Engineering,Fall24,ECE280C,Mircea Teodorescu,Section 02,2.7,3.2,40,2020023.0,"['Hilarious', 'Inspirational', 'Beware of pop quizzes', 'Caring', 'Gives good feedback']"
Electrical and Computer Engineering,Fall24,ECE280C,Gabe Elkaim,Section 03,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Fall24,ECE280C,Ricardo Sanfelice,Section 04,3.3,2.0,3,1173727.0,"['Amazing lectures ', 'Respected', 'Tough grader', 'Lots of homework', 'Test heavy']"
Electrical and Computer Engineering,Winter25,ECE280C,Dejan Milutinovic,Section 01,2.7,4.1,76,1449625.0,"['Tough grader', 'Lots of homework', 'Respected', 'Inspirational', 'Participation matters']"
Electrical and Computer Engineering,Winter25,ECE280C,Mircea Teodorescu,Section 02,2.7,3.2,40,2020023.0,"['Hilarious', 'Inspirational', 'Beware of pop quizzes', 'Caring', 'Gives good feedback']"
Electrical and Computer Engineering,Winter25,ECE280C,Gabe Elkaim,Section 03,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Spring25,ECE280C,Dejan Milutinovic,Section 01,2.7,4.1,76,1449625.0,"['Tough grader', 'Lots of homework', 'Respected', 'Inspirational', 'Participation matters']"
Electrical and Computer Engineering,Spring25,ECE280C,Mircea Teodorescu,Section 02,2.7,3.2,40,2020023.0,"['Hilarious', 'Inspirational', 'Beware of pop quizzes', 'Caring', 'Gives good feedback']"
Electrical and Computer Engineering,Spring25,ECE280C,Gabe Elkaim,Section 03,4.5,2.6,51,220052.0,[]
Electrical and Computer Engineering,Winter25,ECE280D,Yihsu Chen,Section 01,2.5,3.9,47,2460011.0,"['Lots of homework', 'Test heavy', 'Get ready to read', 'Tough grader', 'Graded by few things']"
Electrical and Computer Engineering,Fall24,ECE280N,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Winter25,ECE280N,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Spring25,ECE280N,Ali Yanik,Section 01,4.1,3.1,11,2871938.0,"['EXTRA CREDIT', 'Amazing lectures ', 'Caring']"
Electrical and Computer Engineering,Fall24,ECE280O,Holger Schmidt,Section 01,0.0,0.0,0,400534.0,"['Get ready to read', 'Amazing lectures ', 'Gives good feedback', 'Inspirational', 'Lots of homework']"
Electrical and Computer Engineering,Winter25,ECE280O,Holger Schmidt,Section 01,0.0,0.0,0,400534.0,"['Get ready to read', 'Amazing lectures ', 'Gives good feedback', 'Inspirational', 'Lots of homework']"
Electrical and Computer Engineering,Spring25,ECE280O,Holger Schmidt,Section 01,0.0,0.0,0,400534.0,"['Get ready to read', 'Amazing lectures ', 'Gives good feedback', 'Inspirational', 'Lots of homework']"
Electrical and Computer Engineering,Winter25,ECE280Z,Yu Zhang,Section 01,2.5,4.1,38,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Electrical and Computer Engineering,Spring25,ECE280Z,Yu Zhang,Section 01,2.5,4.1,38,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Electrical and Computer Engineering,Fall24,ECE290,Hao Ye,Section 01,2.5,3.6,161,1454146.0,[]
Electrical and Computer Engineering,Winter25,ECE290,Hao Ye,Section 01,2.5,3.6,161,1454146.0,[]
Electrical and Computer Engineering,Spring25,ECE290,Hao Ye,Section 01,2.5,3.6,161,1454146.0,[]
Electrical and Computer Engineering,Fall24,ECE291,Michael Mikio Oye,Section 01,4.6,3.3,25,1743623.0,"['Respected', 'Amazing lectures ', 'Tough grader', ""Skip class? You won't pass."", 'Caring']"
Electrical and Computer Engineering,Spring25,ECE293,Kenneth Pedrotti,Section 01,3.8,2.8,296,529744.0,"['Tough grader', 'Lots of homework', 'Lecture heavy', 'Get ready to read', 'Beware of pop quizzes']"
Games and Playable Media,Winter25,GAME215,Adam Sporka,Section 50,3.4,3.6,8,1887438.0,"['Respected', 'Tough grader', 'Get ready to read', 'Caring', 'Hilarious']"
Games and Playable Media,Fall24,GAME221,Terry Smith,Section 50,2.7,3.1,107,1116173.0,"['Lots of homework', 'Tough grader', 'Get ready to read', 'So many papers', 'Gives good feedback']"
Games and Playable Media,Fall24,GAME271,Zac Emerzian,Section 50,3.4,2.9,27,2228553.0,"['Get ready to read', 'Lots of homework', 'Clear grading criteria', 'Accessible outside class', 'Participation matters']"
Games and Playable Media,Winter25,GAME272,Zac Emerzian,Section 50,3.4,2.9,27,2228553.0,"['Get ready to read', 'Lots of homework', 'Clear grading criteria', 'Accessible outside class', 'Participation matters']"
Games and Playable Media,Fall24,GAME280A,Tad A Leckman,Section 50,4.3,1.8,4,2386961.0,"['Caring', 'Amazing lectures ', 'Group projects', 'Respected', 'EXTRA CREDIT']"
Games and Playable Media,Winter25,GAME280A,Tad A Leckman,Section 50,4.3,1.8,4,2386961.0,"['Caring', 'Amazing lectures ', 'Group projects', 'Respected', 'EXTRA CREDIT']"
Human Computer Interaction,Fall24,HCI200,Elin Carstensdottir,Section 50,4.5,1.9,38,2447836.0,"['Caring', 'EXTRA CREDIT', 'Respected', 'Clear grading criteria', 'Gives good feedback']"
Human Computer Interaction,Fall24,HCI201,Kate Ringland,Section 50,2.5,3.6,161,2597592.0,"['Participation matters', 'Get ready to read', 'Gives good feedback', 'Caring', 'Clear grading criteria']"
Human Computer Interaction,Winter25,HCI202A,Ayesha Khalid,Section 50,4.0,3.2,32,839853.0,"['Get ready to read', 'Caring', 'Test heavy', 'Group projects', 'Amazing lectures ']"
Human Computer Interaction,Winter25,HCI202B,Tyler Coleman,Section 50,4.8,1.9,27,2696492.0,"['Amazing lectures ', 'Caring', 'Accessible outside class', 'Gives good feedback', 'Respected']"
Human Computer Interaction,Winter25,HCI220,Mahnaz Roshanaei,Section 50,2.3,3.1,27,218972.0,"['Get ready to read', 'Participation matters', 'Tough grader', 'Amazing lectures ', 'Would take again']"
Human Computer Interaction,Spring25,HCI271,Norman Makoto Su,Section 50,4.4,2.4,49,454068.0,"['Clear grading criteria', 'EXTRA CREDIT', 'Group projects', 'Gives good feedback', 'Lots of homework']"
Human Computer Interaction,Fall24,HCI272,Christina Chung,Section 50,2.4,3.4,23,2351640.0,"['Get ready to read', 'Tough grader', 'Lots of homework', 'Test heavy', 'Lecture heavy']"
Human Computer Interaction,Fall24,HCI290,Yassi Moghaddam,Section 50,3.6,3.1,139,46064.0,"[""Skip class? You won't pass."", 'Tough grader', 'Amazing lectures ', 'Respected', 'Lecture heavy']"
Human Computer Interaction,Winter25,HCI290,Yassi Moghaddam,Section 50,3.6,3.1,139,46064.0,"[""Skip class? You won't pass."", 'Tough grader', 'Amazing lectures ', 'Respected', 'Lecture heavy']"
Human Computer Interaction,Spring25,HCI290,Yassi Moghaddam,Section 50,3.6,3.1,139,46064.0,"[""Skip class? You won't pass."", 'Tough grader', 'Amazing lectures ', 'Respected', 'Lecture heavy']"
Natural Language Processing,Fall24,NLP201,Jeffrey Flanigan,Section 50,4.6,2.5,46,421375.0,[]
Natural Language Processing,Winter25,NLP202,Jeffrey Flanigan,Section 50,4.6,2.5,46,421375.0,[]
Natural Language Processing,Fall24,NLP220,Jalal Mahmud,Section 50,4.9,2.0,39,2839711.0,[]
Natural Language Processing,Fall24,NLP243,Amita Misra,Section 50,2.2,4.1,10,2853681.0,[]
Natural Language Processing,Winter25,NLP245,Beth A Hockey,Section 50,5.0,2.5,31,421373.0,"[""Skip class? You won't pass."", 'Tough grader', 'Get ready to read', 'Lots of homework', 'Participation matters']"
Natural Language Processing,Fall24,NLP255,Beth A Hockey,Section 50,5.0,2.5,31,421373.0,"[""Skip class? You won't pass."", 'Tough grader', 'Get ready to read', 'Lots of homework', 'Participation matters']"
Natural Language Processing,Spring25,NLP270,Margaret Ilona Kroll,Section 50,0.0,0.0,0,187844.0,"['Tough grader', 'Amazing lectures ', 'Tests? Not many', 'Would take again', 'Hilarious']"
Natural Language Processing,Fall24,NLP271B,Ian Lane,Section 50,4.9,2.7,38,2218916.0,"['Gives good feedback', 'Caring', 'Inspirational', 'Group projects', 'Graded by few things']"
Natural Language Processing,Winter25,NLP271B,Ian Lane,Section 01,4.9,2.7,38,2218916.0,"['Gives good feedback', 'Caring', 'Inspirational', 'Group projects', 'Graded by few things']"
Natural Language Processing,Winter25,NLP280,Jeffrey Flanigan,Section 50,4.6,2.5,46,421375.0,[]
Natural Language Processing,Spring25,NLP280,Ian Lane,Section 50,4.9,2.7,38,2218916.0,"['Gives good feedback', 'Caring', 'Inspirational', 'Group projects', 'Graded by few things']"
Serious Games,Winter25,GAME215,Adam Sporka,Section 50,3.4,3.6,8,1887438.0,"['Respected', 'Tough grader', 'Get ready to read', 'Caring', 'Hilarious']"
Serious Games,Fall24,GAME221,Terry Smith,Section 50,2.7,3.1,107,1116173.0,"['Lots of homework', 'Tough grader', 'Get ready to read', 'So many papers', 'Gives good feedback']"
Serious Games,Fall24,GAME271,Zac Emerzian,Section 50,3.4,2.9,27,2228553.0,"['Get ready to read', 'Lots of homework', 'Clear grading criteria', 'Accessible outside class', 'Participation matters']"
Serious Games,Winter25,GAME272,Zac Emerzian,Section 50,3.4,2.9,27,2228553.0,"['Get ready to read', 'Lots of homework', 'Clear grading criteria', 'Accessible outside class', 'Participation matters']"
Serious Games,Fall24,GAME280A,Tad A Leckman,Section 50,4.3,1.8,4,2386961.0,"['Caring', 'Amazing lectures ', 'Group projects', 'Respected', 'EXTRA CREDIT']"
Serious Games,Winter25,GAME280A,Tad A Leckman,Section 50,4.3,1.8,4,2386961.0,"['Caring', 'Amazing lectures ', 'Group projects', 'Respected', 'EXTRA CREDIT']"
Statistics,Fall24,STAT5,Yunan Wang,Section 01,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Fall24,STAT5,Yunan Wang,Section 02,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Fall24,STAT5,Yunan Wang,Section 03,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Winter25,STAT5,Marcela Alfaro-Córdoba,Section 01,4.0,1.0,1,2700005.0,"['EXTRA CREDIT', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Participation matters']"
Statistics,Winter25,STAT5,Yunan Wang,Section 02,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Winter25,STAT5,Yunan Wang,Section 03,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Spring25,STAT5,Marcela Alfaro-Córdoba,Section 01,4.0,1.0,1,2700005.0,"['EXTRA CREDIT', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Participation matters']"
Statistics,Spring25,STAT5,Yunan Wang,Section 02,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Spring25,STAT5,Rebecca Killick,Section 03,4.6,3.2,19,363906.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Lots of homework']"
Statistics,Fall24,STAT7,Marcela Alfaro Cordoba,Section 01,4.0,1.0,1,414452.0,"['Lots of homework', 'Tough grader', 'Graded by few things', 'Caring', 'Respected']"
Statistics,Winter25,STAT7,Yunan Wang,Section 01,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Spring25,STAT7,Juhee Lee,Section 01,4.2,3.1,103,1906264.0,"['Tough grader', 'Graded by few things', 'Lecture heavy', 'Tests are tough', 'Clear grading criteria']"
Statistics,Fall24,STAT7L,Meini Tang,Section 01,3.5,3.0,8,2308930.0,"['Caring', 'Lecture heavy', 'Accessible outside class', 'Amazing lectures ', 'Clear grading criteria']"
Statistics,Fall24,STAT17,Suzana Serboi,Section 01,2.7,2.3,33,2716930.0,"['Lots of homework', 'Tough grader', 'Participation matters', 'Caring', 'Lecture heavy']"
Statistics,Winter25,STAT17,Yonatan Katznelson,Section 01,2.8,3.8,501,2303587.0,"['Test heavy', 'Lecture heavy', 'Clear grading criteria', 'Tough grader', 'Beware of pop quizzes']"
Statistics,Spring25,STAT17,Yonatan Katznelson,Section 01,2.8,3.8,501,2303587.0,"['Test heavy', 'Lecture heavy', 'Clear grading criteria', 'Tough grader', 'Beware of pop quizzes']"
Statistics,Fall24,STAT17L,Subhra Saha,Section 01,3.5,2.2,11,2155126.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Graded by few things']"
Statistics,Fall24,STAT17L,Subhra Saha,Section 02,3.5,2.2,11,2155126.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Graded by few things']"
Statistics,Winter25,STAT17L,Subhra Saha,Section 01,3.5,2.2,11,2155126.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Graded by few things']"
Statistics,Winter25,STAT17L,Subhra Saha,Section 02,3.5,2.2,11,2155126.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Graded by few things']"
Statistics,Spring25,STAT17L,Subhra Saha,Section 01,3.5,2.2,11,2155126.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Graded by few things']"
Statistics,Spring25,STAT17L,Subhra Saha,Section 02,3.5,2.2,11,2155126.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Graded by few things']"
Statistics,Spring25,STAT80A,Yik Lun Kei,Section 01,3.5,2.6,33,1781037.0,"['Get ready to read', 'Amazing lectures ', 'Graded by few things', 'Participation matters', 'Gives good feedback']"
Statistics,Fall24,STAT80B,Sangwon Hyun,Section 01,3.0,4.0,2,2914336.0,"['Test heavy', 'Tough grader', 'EXTRA CREDIT', 'Graded by few things', 'Lecture heavy']"
Statistics,Fall24,STAT131,Bruno Sansó,Section 01,0.0,0.0,0,337122.0,"['Test heavy', 'Graded by few things', 'Lecture heavy', 'Get ready to read', 'Tests are tough']"
Statistics,Fall24,STAT131,Juhee Lee,Section 02,4.2,3.1,103,1906264.0,"['Tough grader', 'Graded by few things', 'Lecture heavy', 'Tests are tough', 'Clear grading criteria']"
Statistics,Winter25,STAT131,Marcela Alfaro-Córdoba,Section 02,4.0,1.0,1,2700005.0,"['EXTRA CREDIT', 'Clear grading criteria', 'Caring', 'Lecture heavy', 'Participation matters']"
Statistics,Winter25,STAT131,Richard Li,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Statistics,Spring25,STAT131,Sangwon Hyun,Section 01,3.0,4.0,2,2914336.0,"['Test heavy', 'Tough grader', 'EXTRA CREDIT', 'Graded by few things', 'Lecture heavy']"
